timestamp_ms,operation,latency_ms,hop_count,key,extra
1779294426216,PUT,86,4,benchKey_13_4,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426217,PUT,85,4,benchKey_9_4,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426220,PUT,84,4,benchKey_19_4,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426222,PUT,86,4,benchKey_7_4,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426224,PUT,86,4,benchKey_1_4,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426226,PUT,85,4,benchKey_18_4,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426227,PUT,87,4,benchKey_12_4,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426228,PUT,87,4,benchKey_4_4,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426228,PUT,89,4,benchKey_5_4,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426230,PUT,86,4,benchKey_8_4,bytes=28;client_id=8;clients=20;active_nodes=5
1779294426231,PUT,88,4,benchKey_14_4,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426233,PUT,89,4,benchKey_15_4,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426235,PUT,89,4,benchKey_11_5,bytes=29;client_id=11;clients=20;active_nodes=5
1779294426266,PUT,87,4,benchKey_6_5,bytes=28;client_id=6;clients=20;active_nodes=5
1779294426270,PUT,85,4,benchKey_3_5,bytes=28;client_id=3;clients=20;active_nodes=5
1779294426275,PUT,88,4,benchKey_2_5,bytes=28;client_id=2;clients=20;active_nodes=5
1779294426276,PUT,85,4,benchKey_10_5,bytes=29;client_id=10;clients=20;active_nodes=5
1779294426290,PUT,85,4,benchKey_0_5,bytes=28;client_id=0;clients=20;active_nodes=5
1779294426290,PUT,86,4,benchKey_16_5,bytes=29;client_id=16;clients=20;active_nodes=5
1779294426291,PUT,86,4,benchKey_17_5,bytes=29;client_id=17;clients=20;active_nodes=5
1779294426304,PUT,87,4,benchKey_13_5,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426305,PUT,85,4,benchKey_19_5,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426308,PUT,90,4,benchKey_9_5,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426309,PUT,86,4,benchKey_7_5,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426311,PUT,86,4,benchKey_1_5,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426311,PUT,84,4,benchKey_18_5,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426313,PUT,85,4,benchKey_12_5,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426318,PUT,86,4,benchKey_14_5,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426320,PUT,86,4,benchKey_15_5,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426322,PUT,92,4,benchKey_4_5,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426323,PUT,92,4,benchKey_5_5,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426324,PUT,88,4,benchKey_11_6,bytes=29;client_id=11;clients=20;active_nodes=5
1779294426325,PUT,94,4,benchKey_8_5,bytes=28;client_id=8;clients=20;active_nodes=5
1779294426353,PUT,87,4,benchKey_6_6,bytes=28;client_id=6;clients=20;active_nodes=5
1779294426357,PUT,86,4,benchKey_3_6,bytes=28;client_id=3;clients=20;active_nodes=5
1779294426364,PUT,87,4,benchKey_2_6,bytes=28;client_id=2;clients=20;active_nodes=5
1779294426365,PUT,88,4,benchKey_10_6,bytes=29;client_id=10;clients=20;active_nodes=5
1779294426376,PUT,85,4,benchKey_0_6,bytes=28;client_id=0;clients=20;active_nodes=5
1779294426376,PUT,85,4,benchKey_16_6,bytes=29;client_id=16;clients=20;active_nodes=5
1779294426377,PUT,86,4,benchKey_17_6,bytes=29;client_id=17;clients=20;active_nodes=5
1779294426393,PUT,88,4,benchKey_13_6,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426393,PUT,87,4,benchKey_19_6,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426395,PUT,87,4,benchKey_9_6,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426397,PUT,85,4,benchKey_18_6,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426398,PUT,88,4,benchKey_7_6,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426400,PUT,85,4,benchKey_1_6,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426401,PUT,87,4,benchKey_12_6,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426405,PUT,86,4,benchKey_14_6,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426406,PUT,85,4,benchKey_15_6,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426409,PUT,85,4,benchKey_5_6,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426409,PUT,85,4,benchKey_4_6,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426411,PUT,86,4,benchKey_11_7,bytes=29;client_id=11;clients=20;active_nodes=5
1779294426412,PUT,86,4,benchKey_8_6,bytes=28;client_id=8;clients=20;active_nodes=5
1779294426438,PUT,84,4,benchKey_6_7,bytes=28;client_id=6;clients=20;active_nodes=5
1779294426444,PUT,86,4,benchKey_3_7,bytes=28;client_id=3;clients=20;active_nodes=5
1779294426449,PUT,85,4,benchKey_2_7,bytes=28;client_id=2;clients=20;active_nodes=5
1779294426450,PUT,84,4,benchKey_10_7,bytes=29;client_id=10;clients=20;active_nodes=5
1779294426463,PUT,86,4,benchKey_0_7,bytes=28;client_id=0;clients=20;active_nodes=5
1779294426463,PUT,86,4,benchKey_16_7,bytes=29;client_id=16;clients=20;active_nodes=5
1779294426464,PUT,86,4,benchKey_17_7,bytes=29;client_id=17;clients=20;active_nodes=5
1779294426479,PUT,84,4,benchKey_13_7,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426479,PUT,83,4,benchKey_9_7,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426480,PUT,85,4,benchKey_19_7,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426485,PUT,86,4,benchKey_18_7,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426485,PUT,86,4,benchKey_7_7,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426486,PUT,85,4,benchKey_1_7,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426489,PUT,87,4,benchKey_12_7,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426491,PUT,85,4,benchKey_15_7,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426491,PUT,85,4,benchKey_14_7,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426496,PUT,86,4,benchKey_5_7,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426496,PUT,86,4,benchKey_4_7,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426497,PUT,84,4,benchKey_8_7,bytes=28;client_id=8;clients=20;active_nodes=5
1779294426498,PUT,86,4,benchKey_11_8,bytes=29;client_id=11;clients=20;active_nodes=5
1779294426524,PUT,85,4,benchKey_6_8,bytes=28;client_id=6;clients=20;active_nodes=5
1779294426531,PUT,86,4,benchKey_3_8,bytes=28;client_id=3;clients=20;active_nodes=5
1779294426535,PUT,85,4,benchKey_2_8,bytes=28;client_id=2;clients=20;active_nodes=5
1779294426536,PUT,86,4,benchKey_10_8,bytes=29;client_id=10;clients=20;active_nodes=5
1779294426549,PUT,86,4,benchKey_0_8,bytes=28;client_id=0;clients=20;active_nodes=5
1779294426550,PUT,85,4,benchKey_17_8,bytes=29;client_id=17;clients=20;active_nodes=5
1779294426550,PUT,85,4,benchKey_16_8,bytes=29;client_id=16;clients=20;active_nodes=5
1779294426565,PUT,85,4,benchKey_9_8,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426565,PUT,85,4,benchKey_19_8,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426566,PUT,87,4,benchKey_13_8,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426571,PUT,85,4,benchKey_7_8,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426571,PUT,86,4,benchKey_18_8,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426572,PUT,85,4,benchKey_1_8,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426579,PUT,87,4,benchKey_15_8,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426579,PUT,89,4,benchKey_12_8,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426580,PUT,87,4,benchKey_14_8,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426582,PUT,85,4,benchKey_4_8,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426583,PUT,86,4,benchKey_5_8,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426587,PUT,88,4,benchKey_11_9,bytes=29;client_id=11;clients=20;active_nodes=5
1779294426587,PUT,89,4,benchKey_8_8,bytes=28;client_id=8;clients=20;active_nodes=5
1779294426611,PUT,86,4,benchKey_6_9,bytes=28;client_id=6;clients=20;active_nodes=5
1779294426618,PUT,87,4,benchKey_3_9,bytes=28;client_id=3;clients=20;active_nodes=5
1779294426625,PUT,88,4,benchKey_10_9,bytes=29;client_id=10;clients=20;active_nodes=5
1779294426626,PUT,90,4,benchKey_2_9,bytes=28;client_id=2;clients=20;active_nodes=5
1779294426635,PUT,85,4,benchKey_0_9,bytes=28;client_id=0;clients=20;active_nodes=5
1779294426635,PUT,84,4,benchKey_17_9,bytes=29;client_id=17;clients=20;active_nodes=5
1779294426635,PUT,85,4,benchKey_16_9,bytes=29;client_id=16;clients=20;active_nodes=5
1779294426651,PUT,85,4,benchKey_9_9,bytes=28;client_id=9;clients=20;active_nodes=5
1779294426653,PUT,88,4,benchKey_19_9,bytes=29;client_id=19;clients=20;active_nodes=5
1779294426655,PUT,88,4,benchKey_13_9,bytes=29;client_id=13;clients=20;active_nodes=5
1779294426658,PUT,86,4,benchKey_18_9,bytes=29;client_id=18;clients=20;active_nodes=5
1779294426659,PUT,87,4,benchKey_7_9,bytes=28;client_id=7;clients=20;active_nodes=5
1779294426659,PUT,86,4,benchKey_1_9,bytes=28;client_id=1;clients=20;active_nodes=5
1779294426664,PUT,84,4,benchKey_14_9,bytes=29;client_id=14;clients=20;active_nodes=5
1779294426664,PUT,84,4,benchKey_12_9,bytes=29;client_id=12;clients=20;active_nodes=5
1779294426665,PUT,85,4,benchKey_15_9,bytes=29;client_id=15;clients=20;active_nodes=5
1779294426667,PUT,83,4,benchKey_5_9,bytes=28;client_id=5;clients=20;active_nodes=5
1779294426669,PUT,85,4,benchKey_4_9,bytes=28;client_id=4;clients=20;active_nodes=5
1779294426672,PUT,84,4,benchKey_8_9,bytes=28;client_id=8;clients=20;active_nodes=5
1779294433915,PUT,95,4,benchKey_8_0,bytes=28;client_id=8;clients=20;active_nodes=10
1779294433915,PUT,96,4,benchKey_13_0,bytes=29;client_id=13;clients=20;active_nodes=10
1779294433916,PUT,100,4,benchKey_0_0,bytes=28;client_id=0;clients=20;active_nodes=10
1779294433915,PUT,98,4,benchKey_14_0,bytes=29;client_id=14;clients=20;active_nodes=10
1779294433916,PUT,91,4,benchKey_1_0,bytes=28;client_id=1;clients=20;active_nodes=10
1779294433918,PUT,102,4,benchKey_4_0,bytes=28;client_id=4;clients=20;active_nodes=10
1779294433918,PUT,103,4,benchKey_15_0,bytes=29;client_id=15;clients=20;active_nodes=10
1779294433919,PUT,103,4,benchKey_5_0,bytes=28;client_id=5;clients=20;active_nodes=10
1779294433919,PUT,104,4,benchKey_19_0,bytes=29;client_id=19;clients=20;active_nodes=10
1779294433915,PUT,100,4,benchKey_9_0,bytes=28;client_id=9;clients=20;active_nodes=10
1779294433919,PUT,103,4,benchKey_2_0,bytes=28;client_id=2;clients=20;active_nodes=10
1779294433919,PUT,104,4,benchKey_17_0,bytes=29;client_id=17;clients=20;active_nodes=10
1779294433921,PUT,97,4,benchKey_16_0,bytes=29;client_id=16;clients=20;active_nodes=10
1779294433918,PUT,95,4,benchKey_10_0,bytes=29;client_id=10;clients=20;active_nodes=10
1779294433918,PUT,102,4,benchKey_12_0,bytes=29;client_id=12;clients=20;active_nodes=10
1779294433921,PUT,95,4,benchKey_6_0,bytes=28;client_id=6;clients=20;active_nodes=10
1779294433918,PUT,102,4,benchKey_7_0,bytes=28;client_id=7;clients=20;active_nodes=10
1779294433918,PUT,102,4,benchKey_3_0,bytes=28;client_id=3;clients=20;active_nodes=10
1779294433920,PUT,104,4,benchKey_11_0,bytes=29;client_id=11;clients=20;active_nodes=10
1779294433920,PUT,104,4,benchKey_18_0,bytes=29;client_id=18;clients=20;active_nodes=10
1779294433980,PUT,59,4,benchKey_17_1,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434009,PUT,91,4,benchKey_1_1,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434010,PUT,94,4,benchKey_8_1,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434009,PUT,90,4,benchKey_19_1,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434016,PUT,97,4,benchKey_15_1,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434021,PUT,102,4,benchKey_4_1,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434022,PUT,106,4,benchKey_0_1,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434015,PUT,99,4,benchKey_13_1,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434026,PUT,107,4,benchKey_5_1,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434027,PUT,105,4,benchKey_6_1,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434028,PUT,106,4,benchKey_16_1,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434030,PUT,110,4,benchKey_9_1,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434012,PUT,93,4,benchKey_14_1,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434026,PUT,105,4,benchKey_10_1,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434026,PUT,103,4,benchKey_18_1,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434026,PUT,103,4,benchKey_11_1,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434025,PUT,102,4,benchKey_3_1,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434022,PUT,102,4,benchKey_2_1,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434021,PUT,100,4,benchKey_12_1,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434017,PUT,94,4,benchKey_7_1,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434035,PUT,53,4,benchKey_17_2,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434063,PUT,52,4,benchKey_1_2,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434085,PUT,52,4,benchKey_10_2,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434085,PUT,52,4,benchKey_14_2,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434102,PUT,89,4,benchKey_8_2,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434108,PUT,92,4,benchKey_19_2,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434109,PUT,87,4,benchKey_4_2,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434112,PUT,94,4,benchKey_15_2,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434115,PUT,88,4,benchKey_13_2,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434117,PUT,90,4,benchKey_5_2,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434120,PUT,92,4,benchKey_0_2,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434122,PUT,91,4,benchKey_9_2,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434122,PUT,88,4,benchKey_18_2,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434125,PUT,97,4,benchKey_16_2,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434126,PUT,90,4,benchKey_2_2,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434127,PUT,94,4,benchKey_11_2,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434131,PUT,93,4,benchKey_12_2,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434132,PUT,93,4,benchKey_17_3,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434134,PUT,96,4,benchKey_7_2,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434133,PUT,104,4,benchKey_6_2,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434138,PUT,103,4,benchKey_3_2,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434149,PUT,85,4,benchKey_1_3,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434167,PUT,47,4,benchKey_0_3,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434173,PUT,49,4,benchKey_18_3,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434177,PUT,91,4,benchKey_14_3,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434181,PUT,95,4,benchKey_10_3,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434185,PUT,51,4,benchKey_7_3,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434190,PUT,87,4,benchKey_8_3,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434194,PUT,84,4,benchKey_19_3,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434196,PUT,86,4,benchKey_4_3,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434198,PUT,85,4,benchKey_15_3,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434201,PUT,85,4,benchKey_13_3,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434207,PUT,89,4,benchKey_5_3,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434218,PUT,94,4,benchKey_9_3,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434218,PUT,92,4,benchKey_16_3,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434222,PUT,95,4,benchKey_2_3,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434222,PUT,90,4,benchKey_12_3,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434223,PUT,95,4,benchKey_11_3,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434225,PUT,91,4,benchKey_17_4,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434226,PUT,88,4,benchKey_6_3,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434227,PUT,88,4,benchKey_3_3,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434235,PUT,85,4,benchKey_1_4,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434252,PUT,84,4,benchKey_0_4,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434258,PUT,84,4,benchKey_18_4,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434269,PUT,90,4,benchKey_14_4,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434271,PUT,89,4,benchKey_10_4,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434275,PUT,89,4,benchKey_7_4,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434278,PUT,87,4,benchKey_8_4,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434280,PUT,85,4,benchKey_19_4,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434281,PUT,85,4,benchKey_4_4,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434283,PUT,84,4,benchKey_15_4,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434285,PUT,84,4,benchKey_13_4,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434291,PUT,84,4,benchKey_5_4,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434303,PUT,84,4,benchKey_9_4,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434303,PUT,84,4,benchKey_16_4,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434307,PUT,83,4,benchKey_12_4,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434308,PUT,86,4,benchKey_2_4,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434308,PUT,85,4,benchKey_11_4,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434314,PUT,89,4,benchKey_17_5,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434315,PUT,87,4,benchKey_3_4,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434317,PUT,90,4,benchKey_6_4,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434321,PUT,85,4,benchKey_1_5,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434338,PUT,85,4,benchKey_0_5,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434343,PUT,85,4,benchKey_18_5,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434354,PUT,85,4,benchKey_14_5,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434357,PUT,85,4,benchKey_10_5,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434361,PUT,86,4,benchKey_7_5,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434362,PUT,45,4,benchKey_6_5,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434364,PUT,86,4,benchKey_8_5,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434366,PUT,85,4,benchKey_19_5,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434368,PUT,86,4,benchKey_4_5,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434369,PUT,86,4,benchKey_15_5,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434369,PUT,83,4,benchKey_13_5,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434377,PUT,86,4,benchKey_5_5,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434388,PUT,84,4,benchKey_16_5,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434389,PUT,85,4,benchKey_9_5,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434392,PUT,85,4,benchKey_12_5,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434395,PUT,86,4,benchKey_2_5,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434396,PUT,87,4,benchKey_11_5,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434400,PUT,85,4,benchKey_17_6,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434401,PUT,86,4,benchKey_3_5,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434403,PUT,45,4,benchKey_10_6,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434408,PUT,45,4,benchKey_6_6,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434408,PUT,86,4,benchKey_1_6,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434411,PUT,47,4,benchKey_8_6,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434424,PUT,85,4,benchKey_0_6,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434429,PUT,85,4,benchKey_18_6,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434440,PUT,85,4,benchKey_14_6,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434448,PUT,86,4,benchKey_7_6,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434451,PUT,85,4,benchKey_19_6,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434453,PUT,85,4,benchKey_4_6,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434453,PUT,84,4,benchKey_15_6,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434454,PUT,84,4,benchKey_13_6,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434463,PUT,85,4,benchKey_5_6,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434473,PUT,85,4,benchKey_16_6,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434475,PUT,86,4,benchKey_9_6,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434479,PUT,86,4,benchKey_12_6,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434481,PUT,86,4,benchKey_2_6,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434484,PUT,87,4,benchKey_11_6,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434486,PUT,86,4,benchKey_17_7,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434486,PUT,85,4,benchKey_3_6,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434487,PUT,84,4,benchKey_10_7,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434496,PUT,87,4,benchKey_6_7,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434497,PUT,88,4,benchKey_1_7,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434499,PUT,86,4,benchKey_8_7,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434510,PUT,85,4,benchKey_0_7,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434514,PUT,85,4,benchKey_18_7,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434525,PUT,84,4,benchKey_14_7,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434534,PUT,85,4,benchKey_7_7,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434538,PUT,86,4,benchKey_19_7,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434540,PUT,86,4,benchKey_4_7,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434540,PUT,86,4,benchKey_15_7,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434541,PUT,87,4,benchKey_13_7,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434548,PUT,85,4,benchKey_5_7,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434558,PUT,84,4,benchKey_16_7,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434560,PUT,84,4,benchKey_9_7,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434563,PUT,83,4,benchKey_12_7,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434566,PUT,83,4,benchKey_2_7,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434567,PUT,83,4,benchKey_11_7,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434571,PUT,84,4,benchKey_17_8,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434571,PUT,83,4,benchKey_3_7,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434572,PUT,83,4,benchKey_10_8,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434584,PUT,85,4,benchKey_8_8,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434584,PUT,86,4,benchKey_1_8,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434585,PUT,43,4,benchKey_13_8,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434586,PUT,90,4,benchKey_6_8,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434596,PUT,85,4,benchKey_0_8,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434599,PUT,83,4,benchKey_18_8,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434609,PUT,83,4,benchKey_14_8,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434619,PUT,84,4,benchKey_7_8,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434625,PUT,86,4,benchKey_19_8,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434626,PUT,86,4,benchKey_4_8,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434629,PUT,87,4,benchKey_15_8,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434633,PUT,84,4,benchKey_5_8,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434643,PUT,85,4,benchKey_16_8,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434645,PUT,85,4,benchKey_9_8,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434647,PUT,84,4,benchKey_12_8,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434651,PUT,85,4,benchKey_2_8,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434653,PUT,85,4,benchKey_11_8,bytes=29;client_id=11;clients=20;active_nodes=10
